,descretePN,Word,PN
5951,1.0,散歩,0.4052
5952,-1.0,散漫,-0.248718
5953,-1.0,散乱,-0.324273
5954,0.0,産すな神,0.0
5955,-1.0,産みの苦しみ,-0.3
5956,0.0,産休,0.0
5957,1.0,産業,0.537324
5958,-1.0,産業廃棄物,-0.3
5959,0.0,産土神,0.0
5960,0.0,産婦人科,0.0
5961,0.0,産霊の神,0.0
5962,0.0,蚕,0.0
5963,1.0,賛意,0.974686
5964,1.0,賛仰,0.3
5965,1.0,賛辞,0.995343
5966,1.0,賛助,0.980867
5967,0.0,賛成,0.0
5968,0.0,賛成反対,0.0
5969,1.0,賛嘆,0.9922209999999999
5970,1.0,賛同,0.981144
5971,0.0,賛同者,0.0
5972,0.0,賛否,0.0
5973,0.0,賛否両論,0.0
5974,1.0,賛美,0.9919979999999999
5975,-1.0,酸,-0.8122590000000001
5976,0.0,酸化反応,0.0
5977,-1.0,酸欠,-0.25300700000000004
5978,-1.0,酸欠状態,-0.3
5979,-1.0,酸性雨,-0.988469
5980,-1.0,酸素不足,-0.3
5981,0.0,酸味,0.0
5982,-1.0,斬撃,-0.3
5983,1.0,斬新さ,0.3
5984,0.0,暫定,0.0
5985,0.0,暫定政権,0.0
5986,-1.0,残虐,-0.993765
5987,-1.0,残虐行為,-0.3
5988,-1.0,残業,-0.23400100000000001
5989,-1.0,残酷,-0.9965870000000001
5990,-1.0,残酷さ,-0.3
5991,-1.0,残暑,-0.207801
5992,1.0,残暑見舞い,0.3
5993,0.0,残像,0.0
5994,-1.0,残敵,-0.6754
5995,-1.0,残党,-0.5732649999999999
5996,-1.0,残念,-0.9959629999999999
5997,0.0,残塁,0.0
5998,1.0,仕合わせ,0.3
5999,0.0,仕込み,0.0
6000,0.0,仕事,0.0
6001,0.0,仕事上,0.0
6002,0.0,仕事内容,0.0
6003,0.0,仕上がり,0.0
6004,0.0,仕上げ,0.0
6005,-1.0,仕打ち,-0.748347
6006,-1.0,仕置き,-0.3
6007,0.0,仕入れ,0.0
6008,-1.0,仕返し,-0.9916809999999999
6009,0.0,仕立て上がり,0.0
6010,-1.0,使いすぎ,-0.3
6011,0.0,使い回し,0.0
6012,0.0,使い捨て,0.0
6013,0.0,使い手,0.0
6014,1.0,使い勝手,0.23431999999999997
6015,0.0,使途,0.0
6016,-1.0,使役,-0.35927800000000004
6017,0.0,使用回数,0.0
6018,-1.0,使用感,-0.3
6019,0.0,使用者責任,0.0
6020,0.0,使用人,0.0
6021,-1.0,使用制限,-0.3
6022,1.0,使用頻度,0.3
6023,0.0,使用率,0.0
6024,-1.0,使用料,-0.3
6025,1.0,使用量,0.3
6026,-1.0,刺客,-0.5184310000000001
6027,0.0,刺激,0.0
6028,0.0,刺殺,0.0
6029,-1.0,刺傷,-0.3
6030,0.0,司法,0.0
6031,1.0,史実,0.24263099999999999
6032,0.0,史跡,0.0
6033,0.0,四つ,0.0
6034,1.0,四恩,0.0904833
6035,0.0,四季,0.0
6036,1.0,四季折々,0.3
6037,0.0,四季報,0.0
6038,0.0,四球,0.0
6039,-1.0,四苦八苦,-0.430938
6040,0.0,四死球,0.0
6041,0.0,四時間,0.0
6042,0.0,四神,0.0
6043,1.0,四聖,0.0724755
6044,0.0,四年,0.0
6045,1.0,士気,0.00192171
6046,1.0,始まり,0.756598
6047,-1.0,始末,-0.559566
6048,-1.0,始末書,-0.9908110000000001
6049,0.0,姉弟,0.0
6050,0.0,姿,0.0
6051,0.0,子ども達,0.0
6052,1.0,子育て支援,0.3
6053,-1.0,子宮筋腫,-0.3
6054,-1.0,子宮内膜症,-0.3
6055,-1.0,子供っぽさ,-0.3
6056,1.0,子供らしさ,0.3
6057,0.0,子供心,0.0
6058,0.0,子犬,0.0
6059,1.0,子守歌,0.3
6060,1.0,子種,0.399807
6061,1.0,子孫繁栄,0.3
6062,0.0,子役,0.0
6063,-1.0,屍,-0.991784
6064,-1.0,市街戦,-0.3
6065,0.0,市況,0.0
6066,1.0,市場シェア,0.3
6067,0.0,市場価格,0.0
6068,0.0,市場心理,0.0
6069,0.0,市場調査,0.0
6070,0.0,市内通話料金,0.0
6071,0.0,市民活動,0.0
6072,0.0,市民参加,0.0
6073,1.0,師恩,0.023985
6074,1.0,師匠,0.3
6075,1.0,志,0.00481789
6076,-1.0,志なかば,-0.3
6077,1.0,志気,0.97641
6078,0.0,志向,0.0
6079,1.0,志操,0.010648999999999999
6080,1.0,思いやり,0.3
6081,-1.0,思い違い,-0.399399
6082,-1.0,思い過ごし,-0.3
6083,-1.0,思い込み,-0.3
6084,1.0,思い出,0.43244799999999994
6085,0.0,思い出し笑い,0.0
6086,1.0,思い切り,0.482655
6087,0.0,思い当たり,0.0
6088,0.0,思い入れ,0.0
6089,0.0,思い付き,0.0
6090,0.0,思う存分,0.0
6091,0.0,思う様,0.0
6092,0.0,思案,0.0
6093,-1.0,思案投げ首,-0.989864
6094,1.0,思考能力,0.3
6095,1.0,思考力,0.3
6096,0.0,思索,0.0
6097,0.0,思想,0.0
6098,0.0,思念,0.0
6099,0.0,思惑,0.0
6100,-1.0,指しゃぶり,-0.3
6101,1.0,指針,0.503473
6102,-1.0,指摘,-0.447796
6103,0.0,指導,0.0
6104,0.0,指導案,0.0
6105,0.0,指導員,0.0
6106,1.0,指導者,0.3
6107,1.0,指導力,0.3
6108,0.0,指南,0.0
6109,0.0,指紋,0.0
6110,1.0,支え,0.609297
6111,1.0,支援,0.989732
6112,0.0,支援措置,0.0
6113,1.0,支援体制,0.3
6114,1.0,支給,0.24699899999999997
6115,1.0,支持,0.06691180000000001
6116,-1.0,支出,-0.528466
6117,0.0,支所,0.0
6118,-1.0,支障,-0.3
6119,0.0,支点,0.0
6120,-1.0,支配,-0.724739
6121,1.0,支配権,0.3
6122,1.0,支配力,0.3
6123,0.0,支払い,0.0
6124,0.0,支払義務,0.0
6125,-1.0,支離滅裂,-0.424962
6126,0.0,施策,0.0
6127,0.0,施術,0.0
6128,0.0,施設内,0.0
6129,0.0,旨,0.0
6130,1.0,旨さ,0.3
6131,1.0,旨み,0.3
6132,1.0,旨味,0.3
6133,-1.0,枝毛,-0.23324299999999998
6134,0.0,枝葉,0.0
6135,-1.0,枝葉末節,-0.3
6136,0.0,止めど,0.0
6137,0.0,止血,0.0
6138,-1.0,死,-0.998923
6139,-1.0,死に場所,-0.3
6140,-1.0,死に神,-0.3
6141,-1.0,死に体,-0.3
6142,-1.0,死骸,-0.41513100000000003
6143,-1.0,死角,-0.259892
6144,-1.0,死期,-0.984555
6145,-1.0,死球,-0.3
6146,-1.0,死去,-0.9892610000000001
6147,-1.0,死刑,-0.550513
6148,-1.0,死刑判決,-0.3
6149,-1.0,死語,-0.12951
6150,-1.0,死罪,-0.452028
6151,-1.0,死産,-0.981498
6152,-1.0,死者,-0.3
6153,-1.0,死出の旅,-0.9904430000000001
6154,-1.0,死傷者,-0.3
6155,0.0,死神,0.0
6156,-1.0,死人,-0.9946719999999999
6157,-1.0,死線,-0.982569
6158,-1.0,死相,-0.243261
6159,-1.0,死体,-0.996217
6160,-1.0,死地,-0.9927959999999999
6161,-1.0,死闘,-0.3
6162,0.0,死肉,0.0
6163,-1.0,死病,-0.970352
6164,-1.0,死亡,-0.765674
6165,-1.0,死亡者,-0.3
6166,-1.0,死没,-0.977139
6167,-1.0,死魔,-0.781105
6168,-1.0,死滅,-0.442251
6169,0.0,死力,0.0
6170,-1.0,死霊,-0.989816
6171,0.0,氏神,0.0
6172,0.0,氏名等,0.0
6173,0.0,獅子舞,0.0
6174,1.0,獅子奮迅,0.977203
6175,-1.0,私怨,-0.578944
6176,-1.0,私曲,-0.23961999999999997
6177,0.0,私権,0.0
6178,0.0,私見,0.0
6179,-1.0,私恨,-0.3
6180,-1.0,私傷,-0.3
6181,-1.0,私情,-0.34576799999999996
6182,0.0,私信,0.0
6183,1.0,私徳,0.3
6184,0.0,糸目,0.0
6185,-1.0,紙詰まり,-0.3
6186,-1.0,紫班病,-0.3
6187,-1.0,脂肪,-0.802311
6188,-1.0,脂肪肝,-0.3
6189,0.0,至り,0.0
6190,1.0,至れり尽くせり,0.3
6191,1.0,至極,0.3
6192,1.0,至芸,0.201959
6193,1.0,至上,0.346979
6194,1.0,至情,0.11644700000000001
6195,-1.0,至難の業,-0.3
6196,1.0,至福,0.744049
6197,1.0,至妙,0.9959600000000001
6198,0.0,視覚,0.0
6199,-1.0,視覚障害,-0.3
6200,0.0,視覚障害者,0.0
6201,-1.0,視線,-0.510066
6202,0.0,視聴覚,0.0
6203,0.0,視聴者,0.0
6204,1.0,視野,0.382922
6205,-1.0,視野狭窄,-0.3
6206,1.0,視力,0.480674
6207,-1.0,視力障害,-0.3
6208,-1.0,視力低下,-0.3
6209,0.0,詩境,0.0
6210,1.0,詩興,0.06299199999999999
6211,1.0,詩情,0.0060847
6212,0.0,詩神,0.0
6213,0.0,詩人,0.0
6214,0.0,試飲,0.0
6215,0.0,試技,0.0
6216,0.0,試供,0.0
6217,-1.0,試験,-0.472446
6218,0.0,試乗,0.0
6219,0.0,試食,0.0
6220,0.0,試問,0.0
6221,0.0,試練,0.0
6222,0.0,資格,0.0
6223,0.0,資格取得,0.0
6224,1.0,資金,0.588642
6225,1.0,資金援助,0.3
6226,-1.0,資金繰り,-0.3
6227,1.0,資金需要,0.3
6228,-1.0,資金難,-0.3
6229,-1.0,資金不足,-0.3
6230,0.0,資金面,0.0
6231,1.0,資源,0.20756
6232,1.0,資産,0.502722
6233,0.0,資産デフレ,0.0
6234,1.0,資質,0.16861900000000002
6235,1.0,資本,0.727414
6236,1.0,資本力,0.3
6237,1.0,資力,0.171561
6238,-1.0,雌伏,-0.060183400000000005
6239,-1.0,歯がゆさ,-0.3
6240,-1.0,歯ぎしり,-0.3
6241,1.0,歯ごたえ,0.3
6242,-1.0,歯垢,-0.44578900000000005
6243,-1.0,歯周病,-0.3
6244,-1.0,歯石,-0.344568
6245,-1.0,歯槽膿漏,-0.990761
6246,-1.0,歯痛,-0.497305
6247,-1.0,歯肉炎,-0.3
6248,0.0,歯並び,0.0
6249,0.0,歯磨き粉,0.0
6250,0.0,事,0.0
6251,0.0,事案,0.0
6252,0.0,事業化,0.0
6253,0.0,事業活動,0.0
6254,0.0,事業実施,0.0
6255,0.0,事業推進,0.0
6256,0.0,事業展開,0.0
6257,-1.0,事件,-0.8599600000000001
6258,-1.0,事件事故,-0.3
6259,-1.0,事故,-0.9970530000000001
6260,-1.0,事故死,-0.3
6261,-1.0,事故等,-0.3
6262,-1.0,事故発生,-0.3
6263,0.0,事故防止,0.0
6264,0.0,事後,0.0
6265,-1.0,事後承諾,-0.07113739999999999
6266,0.0,事後報告,0.0
6267,1.0,事細か,0.3
6268,1.0,事実,0.822378
6269,-1.0,事実誤認,-0.3
6270,-1.0,事実無根,-0.139798
6271,-1.0,事態,-0.590699
6272,-1.0,事犯,-0.596548
6273,-1.0,事変,-0.426216
6274,0.0,事由,0.0
6275,0.0,似たようなの,0.0
6276,-1.0,似非,-0.671271
6277,-1.0,児童ポルノ,-0.3
6278,0.0,児童委員,0.0
6279,-1.0,児童虐待,-0.3
6280,-1.0,児童買春,-0.3
6281,0.0,字状,0.0
6282,1.0,慈しみ,0.3
6283,1.0,慈愛,0.67473
6284,1.0,慈悲,0.9856290000000001
6285,1.0,慈悲深さ,0.3
6286,1.0,持ち金,0.3
6287,0.0,持ち合い,0.0
6288,0.0,持ち出し,0.0
6289,-1.0,持ち逃げ,-0.3
6290,1.0,持ち味,0.3
6291,1.0,持久力,0.3
6292,1.0,持続,0.269574
6293,1.0,持続性,0.3
6294,-1.0,持病,-0.997207
6295,0.0,時運,0.0
6296,0.0,時価,0.0
6297,0.0,時間,0.0
6298,-1.0,時間不足,-0.3
6299,-1.0,時限爆弾,-0.3
6300,-1.0,時効,-0.0332415
6301,-1.0,時差,-0.319368
6302,-1.0,時差ぼけ,-0.3
6303,-1.0,時差ボケ,-0.3
6304,1.0,時事ネタ,0.3
6305,0.0,時代考証,0.0
6306,-1.0,時代錯誤,-0.321606
6307,0.0,時代性,0.0
6308,-1.0,時代遅れ,-0.598194
6309,0.0,次作,0.0
6310,1.0,次善,0.976842
6311,-1.0,次男,-0.468829
6312,0.0,滋味,0.0
6313,1.0,治安,0.280993
6314,0.0,治外法権,0.0
6315,1.0,治癒,0.9196209999999999
6316,0.0,治療,0.0
6317,1.0,治療効果,0.3
6318,0.0,治療方針,0.0
6319,-1.0,痔,-0.9921139999999999
6320,-1.0,痔核,-0.9956360000000001
6321,-1.0,痔瘻,-0.9948229999999999
6322,0.0,磁器,0.0
6323,0.0,磁気,0.0
6324,0.0,磁性,0.0
6325,0.0,磁束,0.0
6326,0.0,磁力,0.0
6327,0.0,示唆,0.0
6328,-1.0,耳下腺炎,-0.630965
6329,-1.0,耳障り,-0.431278
6330,-1.0,耳鳴り,-0.988892
6331,0.0,自愛,0.0
6332,1.0,自意識,0.22569499999999998
6333,0.0,自衛,0.0
6334,0.0,自衛隊派兵,0.0
6335,0.0,自演,0.0
6336,-1.0,自家中毒,-0.270976
6337,1.0,自家撞着,0.42908599999999997
6338,1.0,自我,0.44412700000000005
6339,1.0,自覚,0.00838344
6340,1.0,自覚症状,0.3
6341,-1.0,自棄,-0.824023
6342,-1.0,自虐,-0.16716
6343,-1.0,自虐史観,-0.3
6344,0.0,自給,0.0
6345,1.0,自彊,0.157137
6346,-1.0,自業自得,-0.331664
6347,0.0,自己管理,0.0
6348,1.0,自己管理能力,0.3
6349,-1.0,自己犠牲,-0.3
6350,1.0,自己教育力,0.3
6351,1.0,自己決定権,0.3
6352,1.0,自己決定能力,0.3
6353,-1.0,自己嫌悪,-0.5578
6354,1.0,自己治癒力,0.3
6355,0.0,自己実現,0.0
6356,0.0,自己中心性,0.0
6357,0.0,自己表現,0.0
6358,1.0,自己表現力,0.3
6359,-1.0,自己矛盾,-0.3
6360,-1.0,自己免疫疾患,-0.3
6361,0.0,自国語,0.0
6362,1.0,自在,0.422461
6363,-1.0,自作自演,-0.3
6364,-1.0,自殺,-0.594225
6365,-1.0,自殺者,-0.3
6366,-1.0,自殺点,-0.3
6367,0.0,自治,0.0
6368,1.0,自治権,0.3
6369,0.0,自治政府,0.0
6370,1.0,自室,0.3
6371,1.0,自主,0.219423
6372,-1.0,自主回収,-0.3
6373,1.0,自主財源,0.3
6374,0.0,自主自立,0.0
6375,1.0,自主性,0.3
6376,1.0,自主性自律性,0.3
6377,1.0,自重,0.30796100000000004
6378,-1.0,自粛,-0.30422899999999997
6379,0.0,自照,0.0
6380,1.0,自信,0.46039300000000005
6381,0.0,自制,0.0
6382,0.0,自然,0.0
6383,0.0,自然さ,0.0
6384,1.0,自然光,0.3
6385,-1.0,自然災害,-0.3
6386,1.0,自然治癒力,0.3
6387,1.0,自然食,0.3
6388,0.0,自然選択,0.0
6389,1.0,自然体,0.3
6390,1.0,自然淘汰,0.0276353
6391,-1.0,自然破壊,-0.3
6392,0.0,自然保護,0.0
6393,0.0,自然林,0.0
6394,0.0,自尊,0.0
6395,1.0,自尊心,0.3
6396,-1.0,自損,-0.3
6397,-1.0,自堕落,-0.992827
6398,-1.0,自動車事故,-0.3
6399,0.0,自動車保険,0.0
6400,0.0,自任,0.0
6401,0.0,自認,0.0
6402,0.0,自白,0.0
6403,-1.0,自爆,-0.274147
6404,-1.0,自爆テロ,-0.3
6405,-1.0,自爆攻撃,-0.3
6406,1.0,自発性,0.3
6407,0.0,自負,0.0
6408,1.0,自負心,0.3
6409,0.0,自腹,0.0
6410,0.0,自分,0.0
6411,1.0,自分らしさ,0.3
6412,-1.0,自分勝手,-0.3
6413,-1.0,自閉症,-0.48757799999999996
6414,-1.0,自暴自棄,-0.429328
6415,0.0,自慢,0.0
6416,0.0,自民党政権,0.0
6417,1.0,自明,0.147742
6418,1.0,自由,0.86135
6419,0.0,自由競争,0.0
6420,-1.0,自由刑,-0.33060100000000003
6421,0.0,自由研究,0.0
6422,1.0,自由自在,0.417121
6423,1.0,自由度,0.186866
6424,0.0,自律,0.0
6425,-1.0,自律神経失調症,-0.3
6426,1.0,自律性,0.3
6427,1.0,自立,0.43557799999999997
6428,1.0,自立心,0.3
6429,1.0,自立性,0.3
6430,0.0,自力,0.0
6431,0.0,自恃,0.0
6432,-1.0,辞意,-0.349405
6433,0.0,辞職,0.0
6434,0.0,辞退,0.0
6435,0.0,辞任,0.0
6436,1.0,識字力,0.3
6437,1.0,識別力,0.3
6438,0.0,雫,0.0
6439,-1.0,七難,-0.6117090000000001
6440,-1.0,七難八苦,-0.3
6441,0.0,七日,0.0
6442,0.0,七年,0.0
6443,-1.0,七面倒,-0.3
6444,0.0,叱正,0.0
6445,-1.0,叱声,-0.3
6446,-1.0,叱責,-0.7406510000000001
6447,-1.0,叱咤,-0.533949
6448,0.0,執行,0.0
6449,0.0,執行停止,0.0
6450,-1.0,執心,-0.025303400000000004
6451,-1.0,執着,-0.575308
6452,0.0,執刀,0.0
6453,-1.0,執念,-0.9906790000000001
6454,0.0,執筆,0.0
6455,-1.0,執拗,-0.3
6456,-1.0,失意,-0.202999
6457,-1.0,失格,-0.12109
6458,-1.0,失脚,-0.260763
6459,-1.0,失業,-0.34981999999999996
6460,1.0,失業給付,0.3
6461,-1.0,失業者,-0.3
6462,-1.0,失敬,-0.659999
6463,-1.0,失血,-0.22043000000000001
6464,-1.0,失言,-0.167995
6465,-1.0,失語症,-0.3
6466,-1.0,失効,-0.46919700000000003
6467,-1.0,失策,-0.9919399999999999
6468,-1.0,失笑,-0.170681
6469,-1.0,失心,-0.3
6470,-1.0,失神,-0.9825290000000001
6471,-1.0,失神・失心,-0.3
6472,-1.0,失政,-0.9889950000000001
6473,-1.0,失速,-0.33829499999999996
6474,-1.0,失態,-0.992517
6475,-1.0,失着,-0.3
6476,-1.0,失調,-0.0325149
6477,-1.0,失点,-0.786525
6478,-1.0,失投,-0.3
6479,-1.0,失当,-0.7487659999999999
6480,-1.0,失敗,-0.997949
6481,-1.0,失望,-0.657956
6482,-1.0,失望感,-0.3
6483,-1.0,失明,-0.44050600000000006
6484,-1.0,失礼,-0.628301
6485,-1.0,失恋,-0.0504911
6486,-1.0,嫉視,-0.503653
6487,-1.0,嫉妬,-0.703939
6488,0.0,湿り気,0.0
6489,0.0,湿気,0.0
6490,-1.0,湿疹,-0.5126109999999999
6491,0.0,湿性,0.0
6492,-1.0,疾患,-0.997393
6493,1.0,疾走感,0.3
6494,-1.0,疾病,-0.9931399999999999
6495,1.0,疾風,0.430249
6496,1.0,質,0.8886790000000001
6497,0.0,質屋,0.0
6498,1.0,質感,0.177669
6499,0.0,質疑,0.0
6500,1.0,質実,0.0316623
6501,0.0,質素,0.0
6502,1.0,質的向上,0.3
6503,1.0,質朴,0.11698900000000001
6504,0.0,質問,0.0
6505,-1.0,質問攻め,-0.3
6506,1.0,実,0.965333
6507,0.0,実のところ,0.0
6508,1.0,実り,0.988107
6509,0.0,実意,0.0
6510,1.0,実益,0.20941300000000002
6511,0.0,実演,0.0
6512,-1.0,実害,-0.176126
6513,0.0,実感,0.0
6514,-1.0,実刑,-0.28838
6515,0.0,実験室,0.0
6516,1.0,実現,0.411937
6517,1.0,実効,0.07672280000000001
6518,1.0,実効性,0.3
6519,0.0,実行,0.0
6520,1.0,実行速度,0.3
6521,1.0,実行力,0.3
6522,0.0,実際,0.0
6523,0.0,実質,0.0
6524,0.0,実習,0.0
6525,0.0,実証,0.0
6526,1.0,実績,0.07755930000000001
6527,0.0,実践,0.0
6528,1.0,実践力,0.3
6529,-1.0,実損,-0.3
6530,0.0,実体験,0.0
6531,0.0,実態,0.0
6532,0.0,実地,0.0
6533,0.0,実費,0.0
6534,1.0,実務能力,0.3
6535,0.0,実名,0.0
6536,0.0,実用,0.0
6537,1.0,実用性,0.3
6538,1.0,実利,0.191853
6539,1.0,実力,0.028898000000000004
6540,0.0,実力差,0.0
6541,1.0,実力者,0.3
6542,1.0,実力主義,0.3
6543,1.0,実力派,0.3
6544,1.0,実例,0.465893
6545,1.0,実話,0.146346
6546,0.0,縞模様,0.0
6547,0.0,写真家,0.0
6548,-1.0,捨て鉢,-0.3
6549,1.0,煮汁,0.3
6550,0.0,社運,0.0
6551,0.0,社会参加,0.0
6552,1.0,社会性,0.0614163
6553,1.0,社会正義,0.3
6554,0.0,社会生活,0.0
6555,1.0,社会的合意,0.3
6556,-1.0,社会的弱者,-0.3
6557,1.0,社会的地位,0.3
6558,1.0,社会的評価,0.3
6559,-1.0,社会不安,-0.3
6560,0.0,社会復帰,0.0
6561,0.0,社会福祉,0.0
6562,0.0,社交,0.0
6563,0.0,社交性,0.0
6564,1.0,謝意,0.135761
6565,1.0,謝恩,0.0291051
6566,1.0,謝礼,0.5393359999999999
6567,0.0,車室内,0.0
6568,-1.0,車上荒らし,-0.3
6569,-1.0,車酔い,-0.3
6570,-1.0,遮断,-0.371254
6571,0.0,蛇,0.0
6572,-1.0,蛇行,-0.547217
6573,-1.0,邪,-0.9905
6574,-1.0,邪悪,-0.998351
6575,-1.0,邪気,-0.994401
6576,-1.0,邪鬼,-0.3
6577,-1.0,邪曲,-0.991576
6578,-1.0,邪見,-0.33505300000000005
6579,0.0,邪神,0.0
6580,-1.0,邪推,-0.995469
6581,-1.0,邪知,-0.996936
6582,-1.0,邪念,-0.0328468
6583,-1.0,邪魔,-0.777628
6584,-1.0,邪魔者,-0.3
6585,-1.0,邪魔物,-0.3
6586,-1.0,邪魔物・邪魔者,-0.3
6587,-1.0,邪魔立て,-0.3
6588,-1.0,邪欲,-0.278652
6589,-1.0,邪恋,-0.457009
6590,-1.0,借り,-0.991402
6591,0.0,借りてきた猫のよう,0.0
6592,-1.0,借金,-0.611334
6593,0.0,借金返済,0.0
6594,-1.0,借財,-0.392627
6595,1.0,釈迦,0.364487
6596,0.0,釈然,0.0
6597,1.0,若々しさ,0.3
6598,1.0,若さ,0.3
6599,-1.0,若気の過ち,-0.3
6600,-1.0,若気の至り,-0.3
6601,1.0,若者,0.9863559999999999
6602,1.0,若返り,0.3
6603,-1.0,若葉マーク,-0.3
6604,-1.0,寂,-0.645784
6605,-1.0,寂しさ,-0.3
6606,-1.0,寂声,-0.08871430000000001
6607,-1.0,寂滅,-0.177278
6608,-1.0,寂寥,-0.9925200000000001
6609,-1.0,寂寥感,-0.3
6610,-1.0,弱,-0.181991
6611,-1.0,弱さ,-0.3
6612,-1.0,弱み,-0.71911
6613,-1.0,弱音,-0.113652
6614,-1.0,弱化,-0.9837739999999999
6615,-1.0,弱気,-0.569476
6616,-1.0,弱腰,-0.510748
6617,-1.0,弱者,-0.9931530000000001
6618,-1.0,弱小,-0.952491
6619,-1.0,弱体,-0.973282
6620,-1.0,弱敵,-0.971636
6621,-1.0,弱点,-0.700207
6622,0.0,弱肉強食,0.0
6623,0.0,主,0.0
6624,0.0,主イエス,0.0
6625,1.0,主恩,0.0880543
6626,0.0,主我,0.0
6627,0.0,主観,0.0
6628,0.0,主観性,0.0
6629,0.0,主義主張,0.0
6630,0.0,主計,0.0
6631,-1.0,主罪,-0.3
6632,-1.0,主従,-0.293011
6633,1.0,主従関係,0.3
6634,1.0,主神,0.111857
6635,0.0,主人公,0.0
6636,0.0,主税,0.0
6637,0.0,主線,0.0
6638,0.0,主体性,0.0
6639,1.0,主題歌,0.3
6640,0.0,主張,0.0
6641,0.0,主調,0.0
6642,-1.0,主導権争い,-0.3
6643,0.0,主役,0.0
6644,-1.0,取りこぼし,-0.3
6645,-1.0,取り越し苦労,-0.3
6646,0.0,取り下げ,0.0
6647,0.0,取り壊し,0.0
6648,0.0,取り合い,0.0
6649,-1.0,取り消し,-0.3
6650,0.0,取り繕い,0.0
6651,0.0,取り組み,0.0
6652,0.0,取り調べ,0.0
6653,1.0,取り柄,0.3
6654,0.0,取り返し,0.0
6655,0.0,取り留め,0.0
6656,-1.0,取引,-0.802924
6657,0.0,取引価格,0.0
6658,-1.0,取消,-0.665773
6659,1.0,取締役,0.44447200000000003
6660,0.0,取得,0.0
6661,0.0,守り神,0.0
6662,0.0,守り本尊,0.0
6663,0.0,守株,0.0
6664,0.0,守旧,0.0
6665,0.0,守護,0.0
6666,0.0,守護神,0.0
6667,0.0,守秘義務,0.0
6668,1.0,守備力,0.3
6669,0.0,手,0.0
6670,1.0,手がかり,0.3
6671,1.0,手ごたえ,0.3
6672,1.0,手だれ,0.3
6673,0.0,手の内,0.0
6674,0.0,手ほどき,0.0
6675,0.0,手まめ,0.0
6676,-1.0,手ブレ,-0.3
6677,-1.0,手違い,-0.681685
6678,-1.0,手一杯,-0.332419
6679,0.0,手引き,0.0
6680,0.0,手下,0.0
6681,0.0,手加減,0.0
6682,1.0,手掛かり,0.3
6683,-1.0,手間,-0.9894229999999999
6684,-1.0,手詰まり,-0.3
6685,0.0,手筋,0.0
6686,1.0,手軽,0.3
6687,1.0,手軽さ,0.3
6688,-1.0,手口,-0.323391
6689,-1.0,手向かい,-0.3
6690,-1.0,手込め,-0.715514
6691,1.0,手頃,0.988273
6692,0.0,手作り,0.0
6693,0.0,手仕事,0.0
6694,0.0,手持ち無沙汰,0.0
6695,0.0,手術,0.0
6696,0.0,手順,0.0
6697,1.0,手助け,0.202562
6698,-1.0,手錠,-0.554774
6699,-1.0,手数,-0.990877
6700,-1.0,手数料,-0.470929
6701,-1.0,手前勝手,-0.9895219999999999
6702,1.0,手造り,0.3
6703,0.0,手足,0.0
6704,-1.0,手足口病,-0.3
6705,0.0,手短,0.0
6706,1.0,手段,0.8248709999999999
6707,-1.0,手遅れ,-0.536338
6708,0.0,手伝い,0.0
6709,0.0,手渡し,0.0
6710,-1.0,手刀,-0.40334000000000003
6711,0.0,手当て,0.0
6712,0.0,手動,0.0
6713,-1.0,手抜かり,-0.5833079999999999
6714,-1.0,手抜き,-0.987856
6715,-1.0,手不足,-0.15249100000000002
6716,1.0,手柄,0.997308
6717,-1.0,手癖,-0.321008
6718,0.0,手放し,0.0
6719,-1.0,手落ち,-0.99641
6720,1.0,手利き,0.192851
6721,1.0,手練,0.677936
6722,1.0,手腕,0.43440200000000007
6723,0.0,朱色,0.0
6724,1.0,殊勝,0.3
6725,0.0,種まき,0.0
6726,0.0,種子,0.0
6727,-1.0,種切れ,-0.577574
6728,0.0,種痘,0.0
6729,0.0,種類,0.0
6730,-1.0,腫,-0.681761
6731,-1.0,腫れ,-0.5205850000000001
6732,-1.0,腫れ物,-0.3
6733,-1.0,腫脹,-0.988597
6734,-1.0,腫物,-0.660269
6735,-1.0,腫瘍,-0.9958309999999999
6736,1.0,趣,0.645096
6737,1.0,趣き,0.3
6738,1.0,趣向,0.0927207
6739,0.0,趣味,0.0
6740,-1.0,酒飲み,-0.055662800000000005
6741,-1.0,酒気,-0.363899
6742,-1.0,酒色,-0.992893
6743,0.0,酒神,0.0
6744,0.0,酒税,0.0
6745,-1.0,酒癖,-0.38996
6746,-1.0,酒乱,-0.519197
6747,0.0,首肯,0.0
6748,-1.0,首吊り,-0.599234
6749,0.0,受け口,0.0
6750,0.0,受け入れ,0.0
6751,0.0,受け売り,0.0
6752,1.0,受給,0.969083
6753,0.0,受検技術,0.0
6754,-1.0,受験競争,-0.3
6755,0.0,受験者数,0.0
6756,0.0,受験生,0.0
6757,-1.0,受験戦争,-0.3
6758,1.0,受賞,0.0423629
6759,0.0,受診,0.0
6760,0.0,受諾,0.0
6761,0.0,受注,0.0
6762,-1.0,受動喫煙,-0.3
6763,-1.0,受難,-0.627659
6764,1.0,受領,0.357618
6765,-1.0,呪,-0.9936290000000001
6766,-1.0,呪い,-0.298982
6767,-1.0,呪術,-0.550529
6768,-1.0,呪縛,-0.718595
6769,-1.0,呪詛,-0.9975649999999999
6770,1.0,寿,0.165165
6771,0.0,寿命,0.0
